,timestamp,campaign,batch,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
0,2019-09-06 04:08:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
1,2019-09-06 04:08:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
2,2019-09-06 04:08:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
3,2019-09-06 04:08:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
4,2019-09-06 04:09:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
5,2019-09-06 04:09:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
6,2019-09-06 04:09:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
7,2019-09-06 04:09:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
8,2019-09-06 04:09:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
9,2019-09-06 04:09:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
10,2019-09-06 04:10:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
11,2019-09-06 04:10:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
12,2019-09-06 04:10:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
13,2019-09-06 04:10:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
14,2019-09-06 04:10:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
15,2019-09-06 04:10:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
16,2019-09-06 04:11:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
17,2019-09-06 04:11:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
18,2019-09-06 04:11:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
19,2019-09-06 04:11:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
20,2019-09-06 04:11:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
21,2019-09-06 04:11:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
22,2019-09-06 04:12:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
23,2019-09-06 04:12:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
24,2019-09-06 04:12:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
25,2019-09-06 04:12:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
26,2019-09-06 04:12:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
27,2019-09-06 04:12:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
28,2019-09-06 04:13:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
29,2019-09-06 04:13:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
30,2019-09-06 04:13:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
31,2019-09-06 04:13:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
32,2019-09-06 04:13:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
33,2019-09-06 04:13:53,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
34,2019-09-06 04:14:03,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
35,2019-09-06 04:14:13,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
36,2019-09-06 04:14:23,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
37,2019-09-06 04:14:33,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
38,2019-09-06 04:14:43,80,368,6,0,0,0,4.22,0,0,0,0,1.37,5,2,473
39,2019-09-06 04:14:53,80,368,6,0,0,0.2,4.22,132.3,0,0,31,1.37,5,2,473
40,2019-09-06 04:15:03,80,368,6,0,0,0.2,4.22,132.3,0,0,31,1.37,5,2,473
41,2019-09-06 04:15:13,80,368,6,0,0,0.2,4.22,132.3,0,0,31,1.37,5,2,473
42,2019-09-06 04:15:23,80,368,6,0,0,0.2,4.22,132.3,0,0,41,1.37,5,2,473
43,2019-09-06 04:15:33,80,368,6,120,30,3,4.22,79.2,0.1,0,222,1.37,5,3,180
44,2019-09-06 04:15:43,80,368,6,0,0,2.6,4.22,79.2,0.1,0,398,1.37,5,3,142
45,2019-09-06 04:15:53,80,368,6,0,0,2.6,4.22,79.2,0.1,0,398,1.37,5,3,142
46,2019-09-06 04:16:03,80,368,6,0,0,2.6,4.22,79.2,0.1,0,398,1.37,5,3,142
47,2019-09-06 04:16:13,80,368,6,0,0,2.6,4.22,79.2,0.1,0,398,1.37,5,3,142
48,2019-09-06 04:16:23,80,368,6,120,30,2.2,4.22,12.9,0.1,0,624,1.37,5,3,140
49,2019-09-06 04:16:33,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
50,2019-09-06 04:16:43,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
51,2019-09-06 04:16:53,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
52,2019-09-06 04:17:03,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
53,2019-09-06 04:17:13,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
54,2019-09-06 04:17:23,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
55,2019-09-06 04:17:33,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
56,2019-09-06 04:17:43,80,368,6,0,0,2.2,4.22,12.9,0.1,0,734,1.37,5,3,146
57,2019-09-06 04:17:53,80,368,6,0,0,2.2,4.26,12.9,0.1,0,734,1.37,5,3,146
58,2019-09-06 04:18:03,80,368,6,0,0,2.2,4.26,12.9,0.1,0,734,1.37,5,3,146
59,2019-09-06 04:18:13,80,368,6,0,0,2.2,4.26,12.9,0.1,0,734,1.37,5,3,146
60,2019-09-06 04:18:23,80,368,6,0,0,2.2,4.26,12.9,0.1,0,734,1.37,5,3,146
61,2019-09-06 04:18:33,80,368,6,0,0,2.2,4.26,12.9,0.1,0,734,1.37,5,3,146
