,timestamp,campaign,batch,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
0,2019-03-22 10:42:27,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
1,2019-03-22 10:42:37,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
2,2019-03-22 10:42:47,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
3,2019-03-22 10:42:57,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
4,2019-03-22 10:43:07,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
5,2019-03-22 10:43:17,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
6,2019-03-22 10:43:27,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
7,2019-03-22 10:43:37,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
8,2019-03-22 10:43:47,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
9,2019-03-22 10:43:57,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
10,2019-03-22 10:44:07,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
11,2019-03-22 10:44:17,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
12,2019-03-22 10:44:27,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
13,2019-03-22 10:44:37,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
14,2019-03-22 10:44:47,35,123,8,0,0,0,6.49,0,0,0,0,1.5,5,5,0
15,2019-03-22 10:44:57,35,123,8,0,18,6,6.49,0,0,0,13,1.5,5,5,0
16,2019-03-22 10:45:07,35,123,8,0,17,6,6.49,68.6,0,0,50,1.5,5,5,0
17,2019-03-22 10:45:17,35,123,8,0,0,6,6.49,0,0,0,82,1.5,5,5,0
18,2019-03-22 10:45:27,35,123,8,0,0,6,6.49,0,0,0,89,1.5,5,5,0
19,2019-03-22 10:45:37,35,123,8,0,0,6,6.49,0,0,0,98,1.5,5,5,0
20,2019-03-22 10:45:47,35,123,8,0,0,10.3,6.49,0,0,0,110,1.5,5,5,0
21,2019-03-22 10:45:57,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
22,2019-03-22 10:46:07,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
23,2019-03-22 10:46:17,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
24,2019-03-22 10:46:27,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
25,2019-03-22 10:46:37,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
26,2019-03-22 10:46:47,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
27,2019-03-22 10:46:57,35,123,8,0,0,10.3,6.49,0,0,0,114,1.5,5,5,0
28,2019-03-22 10:47:07,35,123,8,0,0,10.3,6.49,0,0,0,122,1.5,5,5,0
29,2019-03-22 10:47:17,35,123,8,0,0,10.3,6.49,0,0,0,122,1.5,5,5,0
30,2019-03-22 10:47:27,35,123,8,90,30,10.3,6.49,16,0.1,0,343,1.5,5,9,213
31,2019-03-22 10:47:37,35,123,8,0,0,11,6.49,16,0.1,0,375,1.5,5,10,255
32,2019-03-22 10:47:47,35,123,8,0,0,11,6.49,16,0.1,0,375,1.5,5,10,255
33,2019-03-22 10:47:57,35,123,8,0,0,11,6.49,16,0.1,0,375,1.5,5,10,255
34,2019-03-22 10:48:07,35,123,8,0,0,11,6.49,16,0.1,0,375,1.5,5,10,255
