,timestamp,campaign,batch,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
0,2019-01-25 06:20:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
1,2019-01-25 06:20:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
2,2019-01-25 06:20:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
3,2019-01-25 06:21:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
4,2019-01-25 06:21:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
5,2019-01-25 06:21:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
6,2019-01-25 06:21:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
7,2019-01-25 06:21:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
8,2019-01-25 06:21:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
9,2019-01-25 06:22:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
10,2019-01-25 06:22:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
11,2019-01-25 06:22:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
12,2019-01-25 06:22:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
13,2019-01-25 06:22:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
14,2019-01-25 06:22:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
15,2019-01-25 06:23:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
16,2019-01-25 06:23:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
17,2019-01-25 06:23:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
18,2019-01-25 06:23:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
19,2019-01-25 06:23:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
20,2019-01-25 06:23:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
21,2019-01-25 06:24:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
22,2019-01-25 06:24:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
23,2019-01-25 06:24:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
24,2019-01-25 06:24:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
25,2019-01-25 06:24:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
26,2019-01-25 06:24:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
27,2019-01-25 06:25:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
28,2019-01-25 06:25:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
29,2019-01-25 06:25:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
30,2019-01-25 06:25:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
31,2019-01-25 06:25:49,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
32,2019-01-25 06:25:59,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
33,2019-01-25 06:26:09,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
34,2019-01-25 06:26:19,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
35,2019-01-25 06:26:29,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
36,2019-01-25 06:26:39,22,83,11,0,0,0,3.6,0,0,0,0,0.94,4,6,0
37,2019-01-25 06:26:49,22,83,11,0,17,0,3.6,0,0,0,27,0.94,4,6,0
38,2019-01-25 06:26:59,22,83,11,97.7,20,2.3,3.6,91.9,0,0,241,0.94,4,468,91
39,2019-01-25 06:27:09,22,83,11,100,20,2.5,3.6,5.5,0,0,516,0.94,4,458,88
40,2019-01-25 06:27:19,22,83,11,100,20,2.6,3.6,5.3,0,0,805,0.9,4,469,88
41,2019-01-25 06:27:29,22,83,11,100,20,3.1,3.6,5.3,0,0,1080,0.8,4,465,108
42,2019-01-25 06:27:39,22,83,11,100,40,3.3,3.6,5.8,0,0,1355,0.8,4,462,113
43,2019-01-25 06:27:49,22,83,11,100,40,3.3,3.6,5.1,0,0,1616,0.8,4,463,115
44,2019-01-25 06:27:59,22,83,11,100,40,3.3,3.6,4.9,0,0,1808,0.8,4,470,112
45,2019-01-25 06:28:09,22,83,11,100,40,4.1,3.8,5.5,0,0,2180,0.8,4,428,124
46,2019-01-25 06:28:19,22,83,11,100,40,4.1,3.8,5.6,0,0,2427,0.8,4,442,121
47,2019-01-25 06:28:29,22,83,11,100,40,4.1,3.8,5.7,0,0,2702,0.8,4,432,122
48,2019-01-25 06:28:39,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
49,2019-01-25 06:28:49,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
50,2019-01-25 06:28:59,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
51,2019-01-25 06:29:09,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
52,2019-01-25 06:29:19,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
53,2019-01-25 06:29:29,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
54,2019-01-25 06:29:39,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
55,2019-01-25 06:29:49,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
56,2019-01-25 06:29:59,22,83,11,0,0,4.1,3.8,5.7,0,0,2723,0.8,4,432,122
