,timestamp,campaign,batch,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
0,2018-12-03 22:16:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
1,2018-12-03 22:17:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
2,2018-12-03 22:17:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
3,2018-12-03 22:17:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
4,2018-12-03 22:17:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
5,2018-12-03 22:17:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
6,2018-12-03 22:17:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
7,2018-12-03 22:18:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
8,2018-12-03 22:18:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
9,2018-12-03 22:18:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
10,2018-12-03 22:18:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
11,2018-12-03 22:18:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
12,2018-12-03 22:18:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
13,2018-12-03 22:19:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
14,2018-12-03 22:19:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
15,2018-12-03 22:19:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
16,2018-12-03 22:19:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
17,2018-12-03 22:19:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
18,2018-12-03 22:19:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
19,2018-12-03 22:20:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
20,2018-12-03 22:20:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
21,2018-12-03 22:20:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
22,2018-12-03 22:20:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
23,2018-12-03 22:20:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
24,2018-12-03 22:20:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
25,2018-12-03 22:21:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
26,2018-12-03 22:21:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
27,2018-12-03 22:21:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
28,2018-12-03 22:21:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
29,2018-12-03 22:21:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
30,2018-12-03 22:21:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
31,2018-12-03 22:22:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
32,2018-12-03 22:22:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
33,2018-12-03 22:22:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
34,2018-12-03 22:22:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
35,2018-12-03 22:22:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
36,2018-12-03 22:22:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
37,2018-12-03 22:23:07,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
38,2018-12-03 22:23:17,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
39,2018-12-03 22:23:27,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
40,2018-12-03 22:23:37,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
41,2018-12-03 22:23:47,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
42,2018-12-03 22:23:57,17,61,24,0,0,0,8.2,52.2,0,0,0,2.5,3.3,0,0
